,11803011,11803126,11808390,11822821,11824719,11828111,11848391,11854031,11854359,11854740,11854855,11855762,11855789,11855924,11874813,11878304,11882492,11883847,11884835,11887982,12806081,12808733,12808946,12810801,12811068,12812170,12814164,12816388,12817732,12818917,12822922,12823210,12824780,12824950,12829871,12830721,12830879,12831905,12833398,12833924,12837962,12839728,12841528,12842664,12842800,12844152,12845345,12848131,12850047,12850713,12850837,12851884,12852848,12853372,12854239,12854450,12856401,12857530,12860191,12861171,12861201,12861405,12862860,12863424,12864242,12865028,12866253,12866962,12867969,12868787
11803011,0.0,3.035901893782788,1.8070852126524064,2.271377537246554,1.882679249680666,0.8202290623356806,1.4869785690458324,1.039318801745636,1.057926252280673,3.42805343752598,3.5957584946118604,2.0642478492343823,3.3698963626366614,1.5867282412649533,0.7583349019699261,0.3922928987203392,0.709422936906126,0.929466817490054,2.0231469749082778,4.783348572418693,2.0016642041871084,2.982441249940828,1.6835170454679844,0.4537935947249574,1.1090510911098685,1.4947142244170881,2.157928439262228,0.824543753026516,1.6319042254702638,3.8418292264724263,1.6417148353076627,1.7645819941627194,3.0225830931581865,0.781785298029321,2.6418462033299934,0.28168635494751987,1.9618679170208515,0.9081526423343881,1.922522903734076,3.9711924545490067,3.497343156890884,3.6923195315700292,1.006557265579194,0.9643730392015596,2.4421450393427957,3.1618966481247957,2.165615645349154,3.768742862838789,1.3671843236163852,0.5274313950749363,1.0255177676956033,1.6080751927496626,0.4250047200895075,1.755670487525264,1.3961454275838105,1.693405816546739,3.0448844811250746,1.4539182598344085,0.847974921995979,4.439062796025862,1.8608210448244584,2.2088089386147907,1.8074176963565851,1.0741857173086946,1.9390394441381213,1.6535186572789646,3.4335159516664935,3.0324969540258677,0.3235066594562743,1.2118884001596688
11803126,3.035901893782788,0.0,1.6089364457739241,1.0499245466351488,2.716962631800463,3.591141404103588,2.180671193133011,2.3443542583877703,1.9868012301807418,1.9575336144104325,1.7736956644521278,2.4998047932595697,1.8908780753127175,2.9801601931552115,3.539346531931775,3.083625289329202,2.3321690794184073,2.106436401910237,2.494682950360044,3.219453092907613,3.0118342485872773,0.36858500588458654,2.8823503467128093,3.4003525220152215,1.9307221622777826,1.6712414938623337,3.6385145699047867,2.212459032218464,2.5967108005877706,1.3600155835597785,1.3948738110552956,2.127951059520151,0.16879043956522402,2.25663036243635,3.9286547679943955,3.2397151879071617,2.951552007974131,3.1242197201629875,3.8030018778741876,3.1975678972683097,3.960402730050472,4.471814058923026,2.0301372638025326,3.0866393730136488,2.3286731616606304,0.5700888592137829,3.736460355846617,4.029344192944222,2.75583628280868,2.519389436868858,2.5969207869223285,1.4417195962699894,3.3946334924867143,1.995582786092004,3.2216931440089924,1.7482640110195993,2.262610559149614,2.853538647492681,3.0707333721862935,4.627870185105802,1.1924283115830803,0.8293508155693525,4.217044864629926,2.557182640689258,1.6158346279332116,3.345669336519483,4.031766601670545,1.3548608017140669,3.337865000488369,1.8364283971945146
11808390,1.8070852126524064,1.6089364457739241,0.0,0.5805373818758478,2.5531996606979135,2.5639730697567282,0.5744538595197596,0.8455191889289402,1.0621852084070267,2.9766563884718877,2.9606044644040925,2.506406748730941,2.903541485128935,2.573003321994661,2.502393727589018,1.6975252096030882,1.1611857106438985,1.050004387089904,2.47745244359856,3.085925307571437,2.825498808986952,1.7539545412215778,2.557142443841361,2.2509356984747138,0.8797518228515296,0.3903268110187142,2.0526500768993663,1.0973374967031824,2.313505457687627,2.8372951409128073,0.813624030317972,2.02027839027238,1.517997309745175,1.118351081113859,2.3900417090087083,1.917048151187192,2.7624836805155555,1.5881773505819152,3.2819690791040736,2.4911408764175453,2.672730481196296,3.1055614709581882,0.9742570412431599,1.5377136910441358,2.6202723775552554,1.49725074913853,2.144884069404376,2.8321843906189534,1.1500212855827445,1.304768482775631,1.9356658134416072,0.9269417901478371,2.2279431230293842,1.8974905281318382,2.6391174005655778,0.14551975960811295,2.940818786275665,1.2448665887952572,1.547298416504555,3.5043158645475114,0.9663413165154421,0.9309615374583382,3.4424088953127208,1.9291242778223578,0.15849102592443642,2.8582890703052803,2.6982272795655606,2.372125052520549,2.1300736911451987,0.7740120383655174
11822821,2.271377537246554,1.0499245466351488,0.5805373818758478,0.0,2.6227118865373718,2.9670517147599935,1.1533718956742058,1.3966087300752394,1.3468848023054578,2.6402096948141653,2.567330890011484,2.5088760113752957,2.5669515267200445,2.7370317493170284,2.9079294674744665,2.2202677524959618,1.575720204766422,1.4003153780175475,2.4874467269535754,2.911617392162999,2.914741344113518,1.2470050963376693,2.688861668744087,2.6941486913933193,1.2082627903005223,0.7785888887637773,2.5886197856183775,1.4807573912956564,2.417460066837902,2.342183982488579,0.8470964352776484,2.0361607961260515,0.9451511149134338,1.514531851362572,2.8871953490444118,2.4196723691144313,2.8503957813530634,2.1594773608828173,3.51015009594941,2.5352130998337588,3.01490562357116,3.4959943330700787,1.3166271394679272,2.1120207119493215,2.5227350983499384,0.9263239269334308,2.6866009217168645,3.126779244001644,1.7276511247410467,1.7466918551193937,2.171531455628278,0.9602001003846458,2.67727790558615,1.899255070741437,2.873356270593377,0.7256243775875794,2.719854817896019,1.8181264493910478,2.1149446147919493,3.768666087420692,0.8432155133285203,0.5648454650295214,3.7674923849965376,2.1508389483989654,0.5666571300026203,3.062869664482901,3.0667162363963487,2.011472283186973,2.593148171648138,1.0936746217185185
11824719,1.882679249680666,2.716962631800463,2.5531996606979135,2.6227118865373718,0.0,1.7094768277903714,2.6714308953755688,2.3376768818580707,1.5598057390080238,1.9571400085616406,2.2459988837816125,0.3056396400402248,1.9254876981837914,0.44081555828032304,1.7002849907502962,2.2449607921204495,1.749159992267799,1.6604609728404518,0.281281796531013,5.534059904579254,0.2987541630515641,2.448462006363287,0.28561618956170365,1.850673101009166,1.7489927172154638,2.177495742701967,3.895771466173633,1.6986978676148219,0.2687049090905289,2.7938603504406228,1.7956620300400803,0.602837499049732,2.8090306881439377,1.7184763979470203,4.36679542788988,2.154287118562098,0.23604259735722763,2.701969839233575,1.1670854383466764,5.0436842920287726,5.027667912495252,5.339739292899101,1.6981072470794343,2.734922972704636,0.7427155193825172,3.147586262514642,3.9300459708460838,5.2478002278116005,2.9182046455986965,1.7964432237634376,0.8710882703317439,1.6764186749537835,1.8829269315197494,0.7422411214095251,0.803501898869136,2.543678599012402,1.3880723349442188,3.038518266589484,2.630480321729145,5.935046225266584,1.7875363800194013,2.1642395277771733,1.7605879165771559,0.8319139293351957,2.7081807660335446,0.761320181032276,5.0054532934414695,1.8755406353607942,1.9431742171389996,1.8236971376106734
11828111,0.8202290623356806,3.591141404103588,2.5639730697567282,2.9670517147599935,1.7094768277903714,0.0,2.2983207910826153,1.8488336447632685,1.640079010474853,3.5601858137787117,3.7927851630405804,1.9768083261041285,3.5140038286241775,1.2938005659786587,0.06262905007769476,1.1472950139569038,1.406103132769123,1.5670152263155608,1.9392484902998253,5.589984515189261,1.7019383394980865,3.468152474138522,1.4383553339240467,0.39471014073694166,1.7593463582361857,2.214821700808612,2.872564357378162,1.48863989660679,1.5326114857028776,4.177434056996773,2.225217735428734,1.8648623134989508,3.607945703519926,1.458435438951627,3.350718368605657,0.9049734003071691,1.6863656210372044,1.6520852717438632,1.2744199425380225,4.791382572282361,4.271558782994589,4.422743908005205,1.6507670220204376,1.7198519448044376,2.4132696218338094,3.806649584709235,2.8610829000073363,4.552737847398171,2.1756746053462717,1.2615663704123274,1.0925877079028206,2.157547143181764,0.4377491804166,1.917160379023212,0.9656080821447435,2.464327268237939,3.061745432674486,2.253818080597035,1.6056100395229025,5.213230073990543,2.4009224373257654,2.7940767931890114,1.002648288985917,1.14664547255826,2.70663827244244,1.172275424067707,4.196273502233066,3.2934383448618227,0.5669323104342976,1.8735471122837355
11848391,1.4869785690458324,2.180671193133011,0.5744538595197596,1.1533718956742058,2.6714308953755688,2.2983207910826153,0.0,0.44952035788588746,1.1129859719137634,3.4143971172558225,3.4367926703496687,2.6896193849509027,3.3426259967328114,2.594692044536482,2.2357190006033805,1.2768661322394737,1.0036597638075508,1.0172513288153062,2.6551809529912918,3.29657560930372,2.912681122370323,2.3069604495354534,2.613247364628845,1.9401955537725446,0.9279397906778235,0.6428153268683554,1.5230939064894131,1.0038250368839432,2.4105079435053796,3.37615238397604,1.1675816187428525,2.2188924939152774,2.092347096369116,0.9999752579759703,1.904697424695667,1.5239732509425568,2.8535157705194343,1.0569555114000115,3.2071579719392216,2.5193416802061184,2.3690794049420085,2.7339358363690485,0.9735139438534042,0.9978373776886907,2.8856517921531,2.058882052066842,1.6068780666931823,2.5778238899082795,0.5757308760649952,1.0747665651882334,1.9185510245234048,1.2521815769674727,1.908897832167843,2.1173978478874127,2.5808217424276703,0.4325071955638976,3.29500127307113,0.6743361336180669,1.0277303651046,3.2646654452509662,1.3843377887956634,1.4601876798197324,3.25071516010879,1.9286587005890714,0.6137876999351514,2.823900415378757,2.3627526784995285,2.837429216042968,1.793981887771316,0.8736406208684884
11854031,1.039318801745636,2.3443542583877703,0.8455191889289402,1.3966087300752394,2.3376768818580707,1.8488336447632685,0.44952035788588746,0.0,0.8272235097080671,3.315682750622891,3.383886898747031,2.3944898940636135,3.2465952175824233,2.213464676192258,1.7862272690364287,0.8612298244411821,0.6020738600778057,0.6899462516610204,2.3573592765456803,3.7442709861950223,2.5579935104807974,2.4041994104047433,2.2478926076237147,1.4930158175506643,0.6787166494301551,0.6743100349415102,1.6321091454429446,0.6390321211672452,2.070751813440418,3.4231664036109697,1.1059682841159701,1.9476574028017952,2.2841466957497234,0.6206262042854449,2.073914898403422,1.095965834416086,2.5017422591621403,0.779899470475005,2.783995960098799,2.9613761050564475,2.6961983346730483,3.0049443511533473,0.6770381202388264,0.7451004173913357,2.6426365974778743,2.3228776384729843,1.6919604815425666,2.930054115733519,0.6055695975347984,0.6382906518255436,1.534443417128395,1.1529745563008873,1.4626983539892715,1.864986237031215,2.167928130973927,0.709319752912414,3.1156279250801857,0.731234197207154,0.7272767376356248,3.616500853579609,1.3508288623072302,1.5481214279345543,2.8040030581779654,1.5520800219792206,0.9486564841329463,2.416905163381115,2.6686599413269905,2.7819895452243526,1.3501943171976343,0.6803128866521939
11854359,1.057926252280673,1.9868012301807418,1.0621852084070267,1.3468848023054578,1.5598057390080238,1.640079010474853,1.1129859719137634,0.8272235097080671,0.0,2.5500224048363553,2.6595269433164703,1.582119338358811,2.4841049153079044,1.5211407636107428,1.583567610665706,1.1863198668944595,0.39515787100558003,0.16409848897681845,1.5465792139235182,4.143388691882683,1.8088449069825174,1.92474759423755,1.520101571916406,1.415510651075241,0.19197229632974788,0.6720677808806962,2.455871931185627,0.2714370244015221,1.3016278363741332,2.8181645323896416,0.5943883370702611,1.1234663679763204,1.985331577636002,0.3179699445611196,2.901131229071284,1.2878743120998233,1.748261047537389,1.430629219493588,2.220866426467618,3.530685205490558,3.4778704688808997,3.817255412326715,0.15019346441722273,1.430406301701027,1.815447179045378,2.166773376666081,2.5110994787983567,3.690776164678036,1.4324763660872408,0.5726926043443084,0.8734846121041555,0.5504531379115973,1.4084058168112634,1.0377886598266315,1.577726699205114,1.018209897781251,2.300751362022314,1.5579687838360332,1.3597394766621371,4.377651416811398,0.8033435489511167,1.1673857714345441,2.4235833823864006,0.8680436086738408,1.22041256554056,1.7964474834503266,3.4639779184221116,2.0685647176269892,1.3519554225125794,0.28823806950113745
11854740,3.42805343752598,1.9575336144104325,2.9766563884718877,2.6402096948141653,1.9571400085616406,3.5601858137787117,3.4143971172558225,3.315682750622891,2.5500224048363553,0.0,0.3531547177413961,1.652233410896471,0.07346027731588231,2.3914204262377368,3.5348681229070436,3.682116798997504,2.9293206641203784,2.7136598204915585,1.6809603034667626,5.174779487182781,2.1394012745135313,1.5910631260088661,2.23818816675565,3.582467140717518,2.6500220639550927,2.7715900392518287,4.920001311056976,2.8148306203004654,2.0514559974826656,1.0989037985520205,2.248681390998423,1.70459436184134,2.1227073042173967,2.858429178563661,5.319061193426355,3.7050642881658695,2.1085988722951186,3.980579351441039,3.0778245428620856,5.1007416786883555,5.63248375123265,6.081549483366885,2.6857451535140724,3.9796679048153187,1.2198709576592046,2.5275083186289047,4.991990472561111,5.762042468654078,3.8990211952647176,3.0792999699031385,2.497333424782664,2.175478039130208,3.6015957257003812,1.6817418570745621,2.7494713288807198,3.0627897602130987,0.640173724879491,4.0222177211908425,3.9094676536037665,6.408773210521385,2.0327273066723133,2.090242726094365,3.7129702441528543,2.441425952347194,3.0746431106657104,2.7138539353574895,5.668764506495266,0.6326657849355674,3.615870669979573,2.635384249484839
11854855,3.5957584946118604,1.7736956644521278,2.9606044644040925,2.567330890011484,2.2459988837816125,3.7927851630405804,3.4367926703496687,3.383886898747031,2.6595269433164703,0.3531547177413961,0.0,1.940555417845256,0.3460832841594713,2.671625810356613,3.7633519682107988,3.822711094365486,3.049350995553903,2.823419213178499,1.9657367506613788,4.9649475140849555,2.4478688448566936,1.4204942494469224,2.521114173134341,3.785260421902288,2.737769668387798,2.7977971342953976,4.95656066383929,2.929636921748269,2.313936429377014,0.7569574806237731,2.2886698286461997,1.9279442532100266,1.9422607411176818,2.9750398992549996,5.335897608625247,3.8673799764114296,2.412793206627193,4.083850461623237,3.3871935088031018,4.960474605798517,5.580733565103824,6.049446612469188,2.7860559931525684,4.076540133171635,1.5236386696340019,2.336431876722046,5.03459690972326,5.692370137464797,3.9489396082011456,3.2105759177740114,2.7117287878611824,2.231163811563222,3.801120057277779,1.883820230132464,3.0238100502563214,3.0598589844713624,0.9851244293400774,4.069442555504789,4.014471451554044,6.324761259357606,2.0559620205114126,2.042822594704166,4.0065772838632885,2.6560597752629636,3.0433802274881736,3.0070143844912067,5.627166116205251,0.6024534267081129,3.8051245515464833,2.7086495480400026
11855762,2.0642478492343823,2.4998047932595697,2.506406748730941,2.5088760113752957,0.3056396400402248,1.9768083261041285,2.6896193849509027,2.3944898940636135,1.582119338358811,1.652233410896471,1.940555417845256,0.0,1.6200060028335603,0.7406231786418411,1.9624932133938953,2.4062486386871877,1.8304701671940222,1.705128613243106,0.04110203504696863,5.41492989545075,0.5428893239092384,2.2113079092004937,0.5864511484242322,2.0837349167281523,1.7621515251057576,2.1475525961236217,3.992284973517905,1.7613088482313772,0.4508811185162351,2.4982172557733238,1.7144872971027558,0.48624276842929975,2.603302062393837,1.7881219907293777,4.4544077489535345,2.3426594951481774,0.4936778049920264,2.834555071024308,1.462351851521071,4.9831727653255955,5.058162768613506,5.396970930238105,1.7288627506554133,2.8605064052965656,0.44359331805321073,2.9592398286792996,4.03437969186287,5.264507578688059,2.9907538271162153,1.9060235875709695,1.0389045772188015,1.5950130494253518,2.1126471218410576,0.6147405847070427,1.1015709127498032,2.5143326974045457,1.09377369261562,3.1140844912281773,2.761824413042056,5.950018270857713,1.6656674343933013,2.0144330579475107,2.066042540982816,0.9902555299778367,2.6565139070885446,1.0664842941529429,5.04604692953716,1.5826245180505683,2.160799409569223,1.820860855977304
11855789,3.3698963626366614,1.8908780753127175,2.903541485128935,2.5669515267200445,1.9254876981837914,3.5140038286241775,3.3426259967328114,3.2465952175824233,2.4841049153079044,0.07346027731588231,0.3460832841594713,1.6200060028335603,0.0,2.357251879220195,3.48776695218647,3.6203472280095457,2.864758407887583,2.647883592286734,1.6475395389850647,5.1091691021573915,2.1155667285776567,1.523775904011515,2.204781013579842,3.530229955032471,2.5821628725365198,2.6998106719212376,4.849216580582142,2.7496391192053453,2.0116289696212784,1.071786164436797,2.177331663441775,1.6546624862898174,2.0555080184913512,2.793455514751405,5.2473188347029724,3.6462426633535814,2.0829306123182123,3.9147340871402467,3.054837395496247,5.029413605027046,5.559042302143637,6.0083309705692125,2.619031059448609,3.9132058166715806,1.1928830815377545,2.460957130537279,4.921569172658066,5.688611522888499,3.8288542794848883,3.0161014804277326,2.4466121826639404,2.104961042660211,3.5487682907265294,1.6275407217582294,2.713717076309828,2.9900107049401816,0.6393889189450499,3.951910249661616,3.843771541113184,6.335476681294104,1.9604972644704761,2.016795235694776,3.684000229271859,2.390699238946538,3.001295082829906,2.6843190439852527,5.59540324224328,0.5604081399145502,3.5612436421743934,2.566359682681531
11855924,1.5867282412649533,2.9801601931552115,2.573003321994661,2.7370317493170284,0.44081555828032304,1.2938005659786587,2.594692044536482,2.213464676192258,1.5211407636107428,2.3914204262377368,2.671625810356613,0.7406231786418411,2.357251879220195,0.0,1.2911371332856254,1.969788265928621,1.611393914405416,1.5824559146205284,0.7105473625026072,5.626105886251367,0.4236675461487324,2.74532623083991,0.15519969131462344,1.479271086718978,1.7121677257617163,2.1841850369563187,3.6890919050187527,1.5917484063723975,0.39484372287967345,3.1883536049895502,1.8901977424450778,0.870734082565258,3.0538947970349075,1.5998886033364876,4.168676846890333,1.84154358299087,0.39693263502984855,2.4592985411381454,0.8233610725317507,5.05178759079485,4.905103605649992,5.177861308268584,1.6384197430421774,2.5017162307269714,1.1822773020379858,3.362236827924548,3.712170933923086,5.14344169822158,2.7579534430313486,1.6135281096942529,0.6791813576104024,1.7772287631008903,1.5157181797878256,0.9918867360931761,0.36271311014962754,2.5386402019505394,1.82886126315813,2.8718962609168193,2.3908669845193544,5.8296334326293815,1.9384241319622812,2.3408230653732387,1.34444981052582,0.6660334688054519,2.731341716169816,0.36998599814801447,4.8687816364759104,2.268741249636203,1.5922235336301884,1.8061388307552542
11874813,0.7583349019699261,3.539346531931775,2.502393727589018,2.9079294674744665,1.7002849907502962,0.06262905007769476,2.2357190006033805,1.7862272690364287,1.583567610665706,3.5348681229070436,3.7633519682107988,1.9624932133938953,3.48776695218647,1.2911371332856254,0.0,1.0891674419160906,1.3451589281274539,1.50824041808913,1.9244305095668568,5.527369553826611,1.7037082116146234,3.4201067971675996,1.4329486849799498,0.3386509904187168,1.7006230537873093,2.154265181451692,2.820571197418113,1.428796033292836,1.5158606224923574,4.139304992620803,2.1702205103237326,1.8360434898457214,3.5545528169876275,1.3981478627906665,3.29955347362658,0.8493238508303449,1.6858390319449907,1.5962572143168958,1.3100858983874741,4.729361373467157,4.215270481995146,4.370340101643525,1.5919977331952408,1.6634284291684533,2.396576291013285,3.750333325915238,2.8105250707593123,4.49557312404325,2.115579028588344,1.1995588809935191,1.0574618683491706,2.103983453308455,0.3825748482003535,1.8845506244293992,0.9720942609780647,2.4023171629359834,3.0436770530635617,2.1945757726784056,1.5488196397936642,5.157104281851643,2.3483484467283273,2.739894897146412,1.06039524705563,1.112134211322067,2.6447767121249135,1.187395034718771,4.141006068157311,3.258907032519013,0.5110719247471945,1.814643016252068
11878304,0.3922928987203392,3.083625289329202,1.6975252096030882,2.2202677524959618,2.2449607921204495,1.1472950139569038,1.2768661322394737,0.8612298244411821,1.1863198668944595,3.682116798997504,3.822711094365486,2.4062486386871877,3.6203472280095457,1.969788265928621,1.0891674419160906,0.0,0.792279746964298,1.0301079984190398,2.365276399331015,4.551007954754547,2.3801617529877603,3.076714357360445,2.0599109782613483,0.7534695648413591,1.1732105060169598,1.4497665198120027,1.7683490147060896,0.9180257505673807,1.9870911198624759,4.004016213077694,1.7172715074361462,2.067210204034134,3.0488980991703176,0.8707888008892294,2.2521151270102435,0.25883795998658904,2.3379025614279016,0.519939054321363,2.308870197934791,3.684498923260099,3.1292123945209505,3.307558505630597,1.0896106345131764,0.5808863740508458,2.7624961206434913,3.138536399653949,1.7740179385471093,3.4071253919701845,1.0381215344396568,0.6160368748777448,1.3762975392261956,1.710667059273172,0.71220144585613,2.0393253371647493,1.7882518935055611,1.5666378619254993,3.3425737231515122,1.1089210897593742,0.46452216982007194,4.071357893070907,1.9557811985500664,2.2566259222151976,2.1495525316152246,1.4203457379392517,1.80866508497875,2.04576316611021,3.059400289593211,3.2416067706844256,0.583293475613604,1.253810920164393
11882492,0.709422936906126,2.3321690794184073,1.1611857106438985,1.575720204766422,1.749159992267799,1.406103132769123,1.0036597638075508,0.6020738600778057,0.39515787100558003,2.9293206641203784,3.049350995553903,1.8304701671940222,2.864758407887583,1.611393914405416,1.3451589281274539,0.792279746964298,0.0,0.23820547319902052,1.7917575349075716,4.223491391003706,1.959922697411929,2.297878646005247,1.64756076082376,1.1185176848292124,0.4015626198715348,0.8101264744792324,2.1618991768359184,0.12597140022876102,1.480783887402959,3.2117611320016333,0.942871014303405,1.4124805545395107,2.314584196113881,0.07879249343169654,2.6250691941958295,0.9108754883088318,1.9047435321937358,1.0584365366415844,2.204276372854035,3.5144977078654285,3.296541228664739,3.5914312500707593,0.3044539103034985,1.0671158690563922,2.118996658100307,2.4546300666780874,2.205783294817294,3.5321106858639544,1.1690664253725715,0.1875975187399427,0.9323832858300706,0.9239539639257103,1.102520805559296,1.3515908237659127,1.5774347140448906,1.0709279624927588,2.645833888762569,1.289850804903866,0.9859607309271079,4.218479017188274,1.1732081480666858,1.5033680542131722,2.291212396276696,0.9507788693609044,1.3081777246126864,1.8222684743521853,3.2655168011292894,2.4610782134529994,1.0245668711683207,0.5024654964265568
